id,zone,year,month,day,totDay,hour,weekday,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,load
422,3,2005,9,16,624,22,1,73,67,75,73,74,73,75,76,70,75,69,184553
422,3,2005,9,16,624,23,1,71,66,73,73,73,71,74,76,70,73,69,169409
423,4,2005,9,16,624,0,1,78,69,75,78,77,72,73,75,69,73,69,344
423,4,2005,9,16,624,1,1,79,69,76,78,76,72,73,75,69,73,67,324
423,4,2005,9,16,624,2,1,79,67,75,76,75,71,73,75,69,71,66,320
423,4,2005,9,16,624,3,1,79,65,75,77,75,71,73,75,68,70,65,311
423,4,2005,9,16,624,4,1,79,66,75,78,75,72,74,75,67,73,64,323
423,4,2005,9,16,624,5,1,79,66,75,78,76,72,74,75,67,73,64,349
423,4,2005,9,16,624,6,1,79,64,75,78,76,71,74,75,70,72,64,434
423,4,2005,9,16,624,7,1,79,67,76,78,76,72,75,77,70,73,64,469
423,4,2005,9,16,624,8,1,80,72,78,79,79,76,77,78,72,76,69,444
423,4,2005,9,16,624,9,1,82,76,80,81,82,79,81,79,77,79,76,451
423,4,2005,9,16,624,10,1,83,79,83,82,82,81,83,83,80,82,80,454
423,4,2005,9,16,624,11,1,84,83,84,84,85,83,88,85,83,84,84,469
423,4,2005,9,16,624,12,1,85,86,85,88,86,85,89,88,85,87,88,474
423,4,2005,9,16,624,13,1,82,86,86,86,86,87,90,87,88,88,86,497
423,4,2005,9,16,624,14,1,82,86,86,89,85,89,93,90,89,90,82,508
423,4,2005,9,16,624,15,1,83,84,86,90,85,88,91,90,86,90,81,492
423,4,2005,9,16,624,16,1,85,75,86,89,84,83,89,92,86,86,75,524
423,4,2005,9,16,624,17,1,82,74,85,89,82,83,88,89,84,85,73,533
423,4,2005,9,16,624,18,1,81,73,81,83,79,78,84,86,74,80,72,535
423,4,2005,9,16,624,19,1,78,71,78,78,76,76,81,79,72,79,71,546
423,4,2005,9,16,624,20,1,74,69,77,75,76,74,78,77,71,77,69,602
423,4,2005,9,16,624,21,1,73,68,76,74,75,73,77,77,71,75,69,563
423,4,2005,9,16,624,22,1,73,67,75,73,74,73,75,76,70,75,69,524
423,4,2005,9,16,624,23,1,71,66,73,73,73,71,74,76,70,73,69,427
424,5,2005,9,16,624,0,1,78,69,75,78,77,72,73,75,69,73,69,6631
424,5,2005,9,16,624,1,1,79,69,76,78,76,72,73,75,69,73,67,5972
424,5,2005,9,16,624,2,1,79,67,75,76,75,71,73,75,69,71,66,5539
424,5,2005,9,16,624,3,1,79,65,75,77,75,71,73,75,68,70,65,5289
424,5,2005,9,16,624,4,1,79,66,75,78,75,72,74,75,67,73,64,5468
424,5,2005,9,16,624,5,1,79,66,75,78,76,72,74,75,67,73,64,6224
424,5,2005,9,16,624,6,1,79,64,75,78,76,71,74,75,70,72,64,7541
424,5,2005,9,16,624,7,1,79,67,76,78,76,72,75,77,70,73,64,7558
424,5,2005,9,16,624,8,1,80,72,78,79,79,76,77,78,72,76,69,7152
424,5,2005,9,16,624,9,1,82,76,80,81,82,79,81,79,77,79,76,7310
424,5,2005,9,16,624,10,1,83,79,83,82,82,81,83,83,80,82,80,7970
424,5,2005,9,16,624,11,1,84,83,84,84,85,83,88,85,83,84,84,8938
424,5,2005,9,16,624,12,1,85,86,85,88,86,85,89,88,85,87,88,9866
424,5,2005,9,16,624,13,1,82,86,86,86,86,87,90,87,88,88,86,10638
424,5,2005,9,16,624,14,1,82,86,86,89,85,89,93,90,89,90,82,11345
424,5,2005,9,16,624,15,1,83,84,86,90,85,88,91,90,86,90,81,11238
424,5,2005,9,16,624,16,1,85,75,86,89,84,83,89,92,86,86,75,11205
424,5,2005,9,16,624,17,1,82,74,85,89,82,83,88,89,84,85,73,10604
424,5,2005,9,16,624,18,1,81,73,81,83,79,78,84,86,74,80,72,11669
424,5,2005,9,16,624,19,1,78,71,78,78,76,76,81,79,72,79,71,10614
424,5,2005,9,16,624,20,1,74,69,77,75,76,74,78,77,71,77,69,9960
424,5,2005,9,16,624,21,1,73,68,76,74,75,73,77,77,71,75,69,8960
424,5,2005,9,16,624,22,1,73,67,75,73,74,73,75,76,70,75,69,7762
424,5,2005,9,16,624,23,1,71,66,73,73,73,71,74,76,70,73,69,6743
425,6,2005,9,16,624,0,1,78,69,75,78,77,72,73,75,69,73,69,165561
425,6,2005,9,16,624,1,1,79,69,76,78,76,72,73,75,69,73,67,156168
425,6,2005,9,16,624,2,1,79,67,75,76,75,71,73,75,69,71,66,150824
425,6,2005,9,16,624,3,1,79,65,75,77,75,71,73,75,68,70,65,147349
425,6,2005,9,16,624,4,1,79,66,75,78,75,72,74,75,67,73,64,148237
425,6,2005,9,16,624,5,1,79,66,75,78,76,72,74,75,67,73,64,157729
425,6,2005,9,16,624,6,1,79,64,75,78,76,71,74,75,70,72,64,176865
425,6,2005,9,16,624,7,1,79,67,76,78,76,72,75,77,70,73,64,185788
425,6,2005,9,16,624,8,1,80,72,78,79,79,76,77,78,72,76,69,188617
425,6,2005,9,16,624,9,1,82,76,80,81,82,79,81,79,77,79,76,195476
425,6,2005,9,16,624,10,1,83,79,83,82,82,81,83,83,80,82,80,205339
425,6,2005,9,16,624,11,1,84,83,84,84,85,83,88,85,83,84,84,220490
425,6,2005,9,16,624,12,1,85,86,85,88,86,85,89,88,85,87,88,229032
425,6,2005,9,16,624,13,1,82,86,86,86,86,87,90,87,88,88,86,237911
425,6,2005,9,16,624,14,1,82,86,86,89,85,89,93,90,89,90,82,231675
425,6,2005,9,16,624,15,1,83,84,86,90,85,88,91,90,86,90,81,221056
425,6,2005,9,16,624,16,1,85,75,86,89,84,83,89,92,86,86,75,218261
425,6,2005,9,16,624,17,1,82,74,85,89,82,83,88,89,84,85,73,213520
425,6,2005,9,16,624,18,1,81,73,81,83,79,78,84,86,74,80,72,208273
425,6,2005,9,16,624,19,1,78,71,78,78,76,76,81,79,72,79,71,207059
425,6,2005,9,16,624,20,1,74,69,77,75,76,74,78,77,71,77,69,204070
425,6,2005,9,16,624,21,1,73,68,76,74,75,73,77,77,71,75,69,194713
425,6,2005,9,16,624,22,1,73,67,75,73,74,73,75,76,70,75,69,178802
425,6,2005,9,16,624,23,1,71,66,73,73,73,71,74,76,70,73,69,163748
426,7,2005,9,16,624,0,1,78,69,75,78,77,72,73,75,69,73,69,171486
426,7,2005,9,16,624,1,1,79,69,76,78,76,72,73,75,69,73,67,162061
426,7,2005,9,16,624,2,1,79,67,75,76,75,71,73,75,69,71,66,156762
426,7,2005,9,16,624,3,1,79,65,75,77,75,71,73,75,68,70,65,153284
426,7,2005,9,16,624,4,1,79,66,75,78,75,72,74,75,67,73,64,154048
426,7,2005,9,16,624,5,1,79,66,75,78,76,72,74,75,67,73,64,163474
426,7,2005,9,16,624,6,1,79,64,75,78,76,71,74,75,70,72,64,182701
426,7,2005,9,16,624,7,1,79,67,76,78,76,72,75,77,70,73,64,192310
426,7,2005,9,16,624,8,1,80,72,78,79,79,76,77,78,72,76,69,195801
426,7,2005,9,16,624,9,1,82,76,80,81,82,79,81,79,77,79,76,203032
426,7,2005,9,16,624,10,1,83,79,83,82,82,81,83,83,80,82,80,212962
426,7,2005,9,16,624,11,1,84,83,84,84,85,83,88,85,83,84,84,228265
426,7,2005,9,16,624,12,1,85,86,85,88,86,85,89,88,85,87,88,236481
426,7,2005,9,16,624,13,1,82,86,86,86,86,87,90,87,88,88,86,245229
426,7,2005,9,16,624,14,1,82,86,86,89,85,89,93,90,89,90,82,237737
426,7,2005,9,16,624,15,1,83,84,86,90,85,88,91,90,86,90,81,226395
426,7,2005,9,16,624,16,1,85,75,86,89,84,83,89,92,86,86,75,223414
426,7,2005,9,16,624,17,1,82,74,85,89,82,83,88,89,84,85,73,218946
426,7,2005,9,16,624,18,1,81,73,81,83,79,78,84,86,74,80,72,212136
426,7,2005,9,16,624,19,1,78,71,78,78,76,76,81,79,72,79,71,211965
426,7,2005,9,16,624,20,1,74,69,77,75,76,74,78,77,71,77,69,209445
426,7,2005,9,16,624,21,1,73,68,76,74,75,73,77,77,71,75,69,200427
426,7,2005,9,16,624,22,1,73,67,75,73,74,73,75,76,70,75,69,184553
426,7,2005,9,16,624,23,1,71,66,73,73,73,71,74,76,70,73,69,169409
427,8,2005,9,16,624,0,1,78,69,75,78,77,72,73,75,69,73,69,2533
427,8,2005,9,16,624,1,1,79,69,76,78,76,72,73,75,69,73,67,2347
427,8,2005,9,16,624,2,1,79,67,75,76,75,71,73,75,69,71,66,2274
427,8,2005,9,16,624,3,1,79,65,75,77,75,71,73,75,68,70,65,2260
427,8,2005,9,16,624,4,1,79,66,75,78,75,72,74,75,67,73,64,2348
427,8,2005,9,16,624,5,1,79,66,75,78,76,72,74,75,67,73,64,2628
427,8,2005,9,16,624,6,1,79,64,75,78,76,71,74,75,70,72,64,2972
427,8,2005,9,16,624,7,1,79,67,76,78,76,72,75,77,70,73,64,3107
427,8,2005,9,16,624,8,1,80,72,78,79,79,76,77,78,72,76,69,3103
427,8,2005,9,16,624,9,1,82,76,80,81,82,79,81,79,77,79,76,3349
427,8,2005,9,16,624,10,1,83,79,83,82,82,81,83,83,80,82,80,3637
427,8,2005,9,16,624,11,1,84,83,84,84,85,83,88,85,83,84,84,3925
427,8,2005,9,16,624,12,1,85,86,85,88,86,85,89,88,85,87,88,4159
427,8,2005,9,16,624,13,1,82,86,86,86,86,87,90,87,88,88,86,4039
427,8,2005,9,16,624,14,1,82,86,86,89,85,89,93,90,89,90,82,4211
427,8,2005,9,16,624,15,1,83,84,86,90,85,88,91,90,86,90,81,4393
427,8,2005,9,16,624,16,1,85,75,86,89,84,83,89,92,86,86,75,4631
427,8,2005,9,16,624,17,1,82,74,85,89,82,83,88,89,84,85,73,4599
427,8,2005,9,16,624,18,1,81,73,81,83,79,78,84,86,74,80,72,4460
427,8,2005,9,16,624,19,1,78,71,78,78,76,76,81,79,72,79,71,4229
427,8,2005,9,16,624,20,1,74,69,77,75,76,74,78,77,71,77,69,4205
427,8,2005,9,16,624,21,1,73,68,76,74,75,73,77,77,71,75,69,3770
427,8,2005,9,16,624,22,1,73,67,75,73,74,73,75,76,70,75,69,3451
427,8,2005,9,16,624,23,1,71,66,73,73,73,71,74,76,70,73,69,3107
428,9,2005,9,16,624,0,1,78,69,75,78,77,72,73,75,69,73,69,96075
428,9,2005,9,16,624,1,1,79,69,76,78,76,72,73,75,69,73,67,95928
428,9,2005,9,16,624,2,1,79,67,75,76,75,71,73,75,69,71,66,96138
428,9,2005,9,16,624,3,1,79,65,75,77,75,71,73,75,68,70,65,87591
428,9,2005,9,16,624,4,1,79,66,75,78,75,72,74,75,67,73,64,82971
428,9,2005,9,16,624,5,1,79,66,75,78,76,72,74,75,67,73,64,83118
428,9,2005,9,16,624,6,1,79,64,75,78,76,71,74,75,70,72,64,76125
428,9,2005,9,16,624,7,1,79,67,76,78,76,72,75,77,70,73,64,70140
428,9,2005,9,16,624,8,1,80,72,78,79,79,76,77,78,72,76,69,76986
428,9,2005,9,16,624,9,1,82,76,80,81,82,79,81,79,77,79,76,83559
428,9,2005,9,16,624,10,1,83,79,83,82,82,81,83,83,80,82,80,84210
428,9,2005,9,16,624,11,1,84,83,84,84,85,83,88,85,83,84,84,84042
428,9,2005,9,16,624,12,1,85,86,85,88,86,85,89,88,85,87,88,83643
428,9,2005,9,16,624,13,1,82,86,86,86,86,87,90,87,88,88,86,72114
428,9,2005,9,16,624,14,1,82,86,86,89,85,89,93,90,89,90,82,34503
428,9,2005,9,16,624,15,1,83,84,86,90,85,88,91,90,86,90,81,21861
428,9,2005,9,16,624,16,1,85,75,86,89,84,83,89,92,86,86,75,18879
428,9,2005,9,16,624,17,1,82,74,85,89,82,83,88,89,84,85,73,22407
428,9,2005,9,16,624,18,1,81,73,81,83,79,78,84,86,74,80,72,52101
428,9,2005,9,16,624,19,1,78,71,78,78,76,76,81,79,72,79,71,71400
428,9,2005,9,16,624,20,1,74,69,77,75,76,74,78,77,71,77,69,76650
428,9,2005,9,16,624,21,1,73,68,76,74,75,73,77,77,71,75,69,77154
428,9,2005,9,16,624,22,1,73,67,75,73,74,73,75,76,70,75,69,77406
428,9,2005,9,16,624,23,1,71,66,73,73,73,71,74,76,70,73,69,77322
429,10,2005,9,16,624,0,1,78,69,75,78,77,72,73,75,69,73,69,27937
429,10,2005,9,16,624,1,1,79,69,76,78,76,72,73,75,69,73,67,25791
429,10,2005,9,16,624,2,1,79,67,75,76,75,71,73,75,69,71,66,24759
429,10,2005,9,16,624,3,1,79,65,75,77,75,71,73,75,68,70,65,24191
429,10,2005,9,16,624,4,1,79,66,75,78,75,72,74,75,67,73,64,24425
429,10,2005,9,16,624,5,1,79,66,75,78,76,72,74,75,67,73,64,27479
429,10,2005,9,16,624,6,1,79,64,75,78,76,71,74,75,70,72,64,30563
429,10,2005,9,16,624,7,1,79,67,76,78,76,72,75,77,70,73,64,31881
429,10,2005,9,16,624,8,1,80,72,78,79,79,76,77,78,72,76,69,32469
429,10,2005,9,16,624,9,1,82,76,80,81,82,79,81,79,77,79,76,33719
429,10,2005,9,16,624,10,1,83,79,83,82,82,81,83,83,80,82,80,35264
429,10,2005,9,16,624,11,1,84,83,84,84,85,83,88,85,83,84,84,37066
429,10,2005,9,16,624,12,1,85,86,85,88,86,85,89,88,85,87,88,37937
429,10,2005,9,16,624,13,1,82,86,86,86,86,87,90,87,88,88,86,36403
429,10,2005,9,16,624,14,1,82,86,86,89,85,89,93,90,89,90,82,44250
429,10,2005,9,16,624,15,1,83,84,86,90,85,88,91,90,86,90,81,42894
429,10,2005,9,16,624,16,1,85,75,86,89,84,83,89,92,86,86,75,28026
429,10,2005,9,16,624,17,1,82,74,85,89,82,83,88,89,84,85,73,34772
429,10,2005,9,16,624,18,1,81,73,81,83,79,78,84,86,74,80,72,39193
429,10,2005,9,16,624,19,1,78,71,78,78,76,76,81,79,72,79,71,37654
429,10,2005,9,16,624,20,1,74,69,77,75,76,74,78,77,71,77,69,36622
429,10,2005,9,16,624,21,1,73,68,76,74,75,73,77,77,71,75,69,33530
429,10,2005,9,16,624,22,1,73,67,75,73,74,73,75,76,70,75,69,30042
429,10,2005,9,16,624,23,1,71,66,73,73,73,71,74,76,70,73,69,26911
430,11,2005,9,16,624,0,1,78,69,75,78,77,72,73,75,69,73,69,101462
430,11,2005,9,16,624,1,1,79,69,76,78,76,72,73,75,69,73,67,94755
430,11,2005,9,16,624,2,1,79,67,75,76,75,71,73,75,69,71,66,91187
430,11,2005,9,16,624,3,1,79,65,75,77,75,71,73,75,68,70,65,88621
430,11,2005,9,16,624,4,1,79,66,75,78,75,72,74,75,67,73,64,88993
430,11,2005,9,16,624,5,1,79,66,75,78,76,72,74,75,67,73,64,95165
430,11,2005,9,16,624,6,1,79,64,75,78,76,71,74,75,70,72,64,112174
430,11,2005,9,16,624,7,1,79,67,76,78,76,72,75,77,70,73,64,121560
430,11,2005,9,16,624,8,1,80,72,78,79,79,76,77,78,72,76,69,122624
430,11,2005,9,16,624,9,1,82,76,80,81,82,79,81,79,77,79,76,129321
430,11,2005,9,16,624,10,1,83,79,83,82,82,81,83,83,80,82,80,138763
430,11,2005,9,16,624,11,1,84,83,84,84,85,83,88,85,83,84,84,146924
430,11,2005,9,16,624,12,1,85,86,85,88,86,85,89,88,85,87,88,151960
430,11,2005,9,16,624,13,1,82,86,86,86,86,87,90,87,88,88,86,156224
430,11,2005,9,16,624,14,1,82,86,86,89,85,89,93,90,89,90,82,159283
430,11,2005,9,16,624,15,1,83,84,86,90,85,88,91,90,86,90,81,151585
430,11,2005,9,16,624,16,1,85,75,86,89,84,83,89,92,86,86,75,153405
430,11,2005,9,16,624,17,1,82,74,85,89,82,83,88,89,84,85,73,161250
430,11,2005,9,16,624,18,1,81,73,81,83,79,78,84,86,74,80,72,158229
430,11,2005,9,16,624,19,1,78,71,78,78,76,76,81,79,72,79,71,151404
430,11,2005,9,16,624,20,1,74,69,77,75,76,74,78,77,71,77,69,145129
430,11,2005,9,16,624,21,1,73,68,76,74,75,73,77,77,71,75,69,133876
430,11,2005,9,16,624,22,1,73,67,75,73,74,73,75,76,70,75,69,121434
430,11,2005,9,16,624,23,1,71,66,73,73,73,71,74,76,70,73,69,108123
431,12,2005,9,16,624,0,1,78,69,75,78,77,72,73,75,69,73,69,127971
431,12,2005,9,16,624,1,1,79,69,76,78,76,72,73,75,69,73,67,117561
431,12,2005,9,16,624,2,1,79,67,75,76,75,71,73,75,69,71,66,110735
431,12,2005,9,16,624,3,1,79,65,75,77,75,71,73,75,68,70,65,107073
431,12,2005,9,16,624,4,1,79,66,75,78,75,72,74,75,67,73,64,106590
431,12,2005,9,16,624,5,1,79,66,75,78,76,72,74,75,67,73,64,116038
431,12,2005,9,16,624,6,1,79,64,75,78,76,71,74,75,70,72,64,139203
431,12,2005,9,16,624,7,1,79,67,76,78,76,72,75,77,70,73,64,144228
431,12,2005,9,16,624,8,1,80,72,78,79,79,76,77,78,72,76,69,145506
431,12,2005,9,16,624,9,1,82,76,80,81,82,79,81,79,77,79,76,158430
431,12,2005,9,16,624,10,1,83,79,83,82,82,81,83,83,80,82,80,173987
431,12,2005,9,16,624,11,1,84,83,84,84,85,83,88,85,83,84,84,187218
431,12,2005,9,16,624,12,1,85,86,85,88,86,85,89,88,85,87,88,197928
431,12,2005,9,16,624,13,1,82,86,86,86,86,87,90,87,88,88,86,206249
431,12,2005,9,16,624,14,1,82,86,86,89,85,89,93,90,89,90,82,212399
431,12,2005,9,16,624,15,1,83,84,86,90,85,88,91,90,86,90,81,214486
431,12,2005,9,16,624,16,1,85,75,86,89,84,83,89,92,86,86,75,217709
431,12,2005,9,16,624,17,1,82,74,85,89,82,83,88,89,84,85,73,226307
431,12,2005,9,16,624,18,1,81,73,81,83,79,78,84,86,74,80,72,213589
431,12,2005,9,16,624,19,1,78,71,78,78,76,76,81,79,72,79,71,201505
431,12,2005,9,16,624,20,1,74,69,77,75,76,74,78,77,71,77,69,191846
431,12,2005,9,16,624,21,1,73,68,76,74,75,73,77,77,71,75,69,175445
431,12,2005,9,16,624,22,1,73,67,75,73,74,73,75,76,70,75,69,160210
431,12,2005,9,16,624,23,1,71,66,73,73,73,71,74,76,70,73,69,139456
432,13,2005,9,16,624,0,1,78,69,75,78,77,72,73,75,69,73,69,14807
432,13,2005,9,16,624,1,1,79,69,76,78,76,72,73,75,69,73,67,13648
432,13,2005,9,16,624,2,1,79,67,75,76,75,71,73,75,69,71,66,13076
432,13,2005,9,16,624,3,1,79,65,75,77,75,71,73,75,68,70,65,12873
432,13,2005,9,16,624,4,1,79,66,75,78,75,72,74,75,67,73,64,13053
432,13,2005,9,16,624,5,1,79,66,75,78,76,72,74,75,67,73,64,14478
432,13,2005,9,16,624,6,1,79,64,75,78,76,71,74,75,70,72,64,18031
432,13,2005,9,16,624,7,1,79,67,76,78,76,72,75,77,70,73,64,19349
432,13,2005,9,16,624,8,1,80,72,78,79,79,76,77,78,72,76,69,18592
432,13,2005,9,16,624,9,1,82,76,80,81,82,79,81,79,77,79,76,18979
432,13,2005,9,16,624,10,1,83,79,83,82,82,81,83,83,80,82,80,19610
432,13,2005,9,16,624,11,1,84,83,84,84,85,83,88,85,83,84,84,20768
432,13,2005,9,16,624,12,1,85,86,85,88,86,85,89,88,85,87,88,21506
432,13,2005,9,16,624,13,1,82,86,86,86,86,87,90,87,88,88,86,22332
432,13,2005,9,16,624,14,1,82,86,86,89,85,89,93,90,89,90,82,21572
432,13,2005,9,16,624,15,1,83,84,86,90,85,88,91,90,86,90,81,21136
432,13,2005,9,16,624,16,1,85,75,86,89,84,83,89,92,86,86,75,21542
432,13,2005,9,16,624,17,1,82,74,85,89,82,83,88,89,84,85,73,22589
432,13,2005,9,16,624,18,1,81,73,81,83,79,78,84,86,74,80,72,22360
432,13,2005,9,16,624,19,1,78,71,78,78,76,76,81,79,72,79,71,21957
432,13,2005,9,16,624,20,1,74,69,77,75,76,74,78,77,71,77,69,22078
432,13,2005,9,16,624,21,1,73,68,76,74,75,73,77,77,71,75,69,20770
432,13,2005,9,16,624,22,1,73,67,75,73,74,73,75,76,70,75,69,19212
432,13,2005,9,16,624,23,1,71,66,73,73,73,71,74,76,70,73,69,16741
433,14,2005,9,16,624,0,1,78,69,75,78,77,72,73,75,69,73,69,19205
433,14,2005,9,16,624,1,1,79,69,76,78,76,72,73,75,69,73,67,17804
433,14,2005,9,16,624,2,1,79,67,75,76,75,71,73,75,69,71,66,17121
433,14,2005,9,16,624,3,1,79,65,75,77,75,71,73,75,68,70,65,16750
433,14,2005,9,16,624,4,1,79,66,75,78,75,72,74,75,67,73,64,16998
433,14,2005,9,16,624,5,1,79,66,75,78,76,72,74,75,67,73,64,19185
433,14,2005,9,16,624,6,1,79,64,75,78,76,71,74,75,70,72,64,22443
433,14,2005,9,16,624,7,1,79,67,76,78,76,72,75,77,70,73,64,22504
433,14,2005,9,16,624,8,1,80,72,78,79,79,76,77,78,72,76,69,21812
433,14,2005,9,16,624,9,1,82,76,80,81,82,79,81,79,77,79,76,22138
433,14,2005,9,16,624,10,1,83,79,83,82,82,81,83,83,80,82,80,23015
433,14,2005,9,16,624,11,1,84,83,84,84,85,83,88,85,83,84,84,24764
433,14,2005,9,16,624,12,1,85,86,85,88,86,85,89,88,85,87,88,26878
433,14,2005,9,16,624,13,1,82,86,86,86,86,87,90,87,88,88,86,28816
433,14,2005,9,16,624,14,1,82,86,86,89,85,89,93,90,89,90,82,29085
433,14,2005,9,16,624,15,1,83,84,86,90,85,88,91,90,86,90,81,30209
433,14,2005,9,16,624,16,1,85,75,86,89,84,83,89,92,86,86,75,31900
433,14,2005,9,16,624,17,1,82,74,85,89,82,83,88,89,84,85,73,35273
433,14,2005,9,16,624,18,1,81,73,81,83,79,78,84,86,74,80,72,33584
433,14,2005,9,16,624,19,1,78,71,78,78,76,76,81,79,72,79,71,31985
433,14,2005,9,16,624,20,1,74,69,77,75,76,74,78,77,71,77,69,29875
433,14,2005,9,16,624,21,1,73,68,76,74,75,73,77,77,71,75,69,26880
433,14,2005,9,16,624,22,1,73,67,75,73,74,73,75,76,70,75,69,23904
433,14,2005,9,16,624,23,1,71,66,73,73,73,71,74,76,70,73,69,21092
434,15,2005,9,16,624,0,1,78,69,75,78,77,72,73,75,69,73,69,60049
434,15,2005,9,16,624,1,1,79,69,76,78,76,72,73,75,69,73,67,55969
434,15,2005,9,16,624,2,1,79,67,75,76,75,71,73,75,69,71,66,53844
434,15,2005,9,16,624,3,1,79,65,75,77,75,71,73,75,68,70,65,52599
434,15,2005,9,16,624,4,1,79,66,75,78,75,72,74,75,67,73,64,52962
434,15,2005,9,16,624,5,1,79,66,75,78,76,72,74,75,67,73,64,56607
434,15,2005,9,16,624,6,1,79,64,75,78,76,71,74,75,70,72,64,68258
434,15,2005,9,16,624,7,1,79,67,76,78,76,72,75,77,70,73,64,69846
434,15,2005,9,16,624,8,1,80,72,78,79,79,76,77,78,72,76,69,68879
434,15,2005,9,16,624,9,1,82,76,80,81,82,79,81,79,77,79,76,70769
434,15,2005,9,16,624,10,1,83,79,83,82,82,81,83,83,80,82,80,75096
434,15,2005,9,16,624,11,1,84,83,84,84,85,83,88,85,83,84,84,79288
434,15,2005,9,16,624,12,1,85,86,85,88,86,85,89,88,85,87,88,85060
434,15,2005,9,16,624,13,1,82,86,86,86,86,87,90,87,88,88,86,91206
434,15,2005,9,16,624,14,1,82,86,86,89,85,89,93,90,89,90,82,91442
434,15,2005,9,16,624,15,1,83,84,86,90,85,88,91,90,86,90,81,92367
434,15,2005,9,16,624,16,1,85,75,86,89,84,83,89,92,86,86,75,92850
434,15,2005,9,16,624,17,1,82,74,85,89,82,83,88,89,84,85,73,94739
434,15,2005,9,16,624,18,1,81,73,81,83,79,78,84,86,74,80,72,90141
434,15,2005,9,16,624,19,1,78,71,78,78,76,76,81,79,72,79,71,86543
434,15,2005,9,16,624,20,1,74,69,77,75,76,74,78,77,71,77,69,84801
434,15,2005,9,16,624,21,1,73,68,76,74,75,73,77,77,71,75,69,80420
434,15,2005,9,16,624,22,1,73,67,75,73,74,73,75,76,70,75,69,74392
434,15,2005,9,16,624,23,1,71,66,73,73,73,71,74,76,70,73,69,67061
435,16,2005,9,16,624,0,1,78,69,75,78,77,72,73,75,69,73,69,25565
435,16,2005,9,16,624,1,1,79,69,76,78,76,72,73,75,69,73,67,24009
435,16,2005,9,16,624,2,1,79,67,75,76,75,71,73,75,69,71,66,22872
435,16,2005,9,16,624,3,1,79,65,75,77,75,71,73,75,68,70,65,22452
435,16,2005,9,16,624,4,1,79,66,75,78,75,72,74,75,67,73,64,22686
435,16,2005,9,16,624,5,1,79,66,75,78,76,72,74,75,67,73,64,24450
435,16,2005,9,16,624,6,1,79,64,75,78,76,71,74,75,70,72,64,28210
435,16,2005,9,16,624,7,1,79,67,76,78,76,72,75,77,70,73,64,30287
435,16,2005,9,16,624,8,1,80,72,78,79,79,76,77,78,72,76,69,30553
435,16,2005,9,16,624,9,1,82,76,80,81,82,79,81,79,77,79,76,32018
435,16,2005,9,16,624,10,1,83,79,83,82,82,81,83,83,80,82,80,34516
435,16,2005,9,16,624,11,1,84,83,84,84,85,83,88,85,83,84,84,37602
435,16,2005,9,16,624,12,1,85,86,85,88,86,85,89,88,85,87,88,40370
435,16,2005,9,16,624,13,1,82,86,86,86,86,87,90,87,88,88,86,43047
435,16,2005,9,16,624,14,1,82,86,86,89,85,89,93,90,89,90,82,44626
435,16,2005,9,16,624,15,1,83,84,86,90,85,88,91,90,86,90,81,46584
435,16,2005,9,16,624,16,1,85,75,86,89,84,83,89,92,86,86,75,47208
435,16,2005,9,16,624,17,1,82,74,85,89,82,83,88,89,84,85,73,48429
435,16,2005,9,16,624,18,1,81,73,81,83,79,78,84,86,74,80,72,47650
435,16,2005,9,16,624,19,1,78,71,78,78,76,76,81,79,72,79,71,45009
435,16,2005,9,16,624,20,1,74,69,77,75,76,74,78,77,71,77,69,43087
435,16,2005,9,16,624,21,1,73,68,76,74,75,73,77,77,71,75,69,38794
435,16,2005,9,16,624,22,1,73,67,75,73,74,73,75,76,70,75,69,34839
435,16,2005,9,16,624,23,1,71,66,73,73,73,71,74,76,70,73,69,31163
436,17,2005,9,16,624,0,1,78,69,75,78,77,72,73,75,69,73,69,30420
436,17,2005,9,16,624,1,1,79,69,76,78,76,72,73,75,69,73,67,28608
436,17,2005,9,16,624,2,1,79,67,75,76,75,71,73,75,69,71,66,27537
436,17,2005,9,16,624,3,1,79,65,75,77,75,71,73,75,68,70,65,27003
436,17,2005,9,16,624,4,1,79,66,75,78,75,72,74,75,67,73,64,27189
436,17,2005,9,16,624,5,1,79,66,75,78,76,72,74,75,67,73,64,29791
436,17,2005,9,16,624,6,1,79,64,75,78,76,71,74,75,70,72,64,34992
436,17,2005,9,16,624,7,1,79,67,76,78,76,72,75,77,70,73,64,34870
436,17,2005,9,16,624,8,1,80,72,78,79,79,76,77,78,72,76,69,34368
436,17,2005,9,16,624,9,1,82,76,80,81,82,79,81,79,77,79,76,34965
436,17,2005,9,16,624,10,1,83,79,83,82,82,81,83,83,80,82,80,36744
436,17,2005,9,16,624,11,1,84,83,84,84,85,83,88,85,83,84,84,38826
436,17,2005,9,16,624,12,1,85,86,85,88,86,85,89,88,85,87,88,41737
436,17,2005,9,16,624,13,1,82,86,86,86,86,87,90,87,88,88,86,43728
436,17,2005,9,16,624,14,1,82,86,86,89,85,89,93,90,89,90,82,44662
436,17,2005,9,16,624,15,1,83,84,86,90,85,88,91,90,86,90,81,46138
436,17,2005,9,16,624,16,1,85,75,86,89,84,83,89,92,86,86,75,47381
436,17,2005,9,16,624,17,1,82,74,85,89,82,83,88,89,84,85,73,47308
