zone,Year,Month,Day,Hour,actual,predicted
14,2006,2,15,3,22951,21803.4186932
14,2006,2,15,4,20463,23928.2057008
14,2006,2,15,5,23693,25555.0191755
14,2006,2,15,6,27780,29028.1443352
14,2006,2,15,7,27121,31485.2639934
14,2006,2,15,8,22244,25936.865838
14,2006,2,15,9,18898,21441.29999
14,2006,2,15,10,16393,18531.777256
14,2006,2,15,11,18391,16175.590421
14,2006,2,15,12,17059,15495.1965145
14,2006,2,15,13,15876,14940.014108
14,2006,2,15,14,15155,14265.0066707
14,2006,2,15,15,15138,14269.462821
14,2006,2,15,16,16447,15528.3643707
14,2006,2,15,17,15102,17950.7477308
14,2006,2,15,18,19570,20559.3607153
14,2006,2,15,19,20359,22139.994282
14,2006,2,15,20,20116,21406.4561094
14,2006,2,15,21,19445,21358.8916788
14,2006,2,15,22,21461,20249.721982
14,2006,2,15,23,19022,18608.0741967
15,2006,2,15,0,63792,65334.6406146
15,2006,2,15,1,63757,62875.9973956
15,2006,2,15,2,65133,68187.4126746
15,2006,2,15,3,66782,69931.6981049
15,2006,2,15,4,57324,70050.0917361
15,2006,2,15,5,64873,72651.9829108
15,2006,2,15,6,78335,85507.4383721
15,2006,2,15,7,79097,81186.0484628
15,2006,2,15,8,65561,77708.2207031
15,2006,2,15,9,54978,67125.7879026
15,2006,2,15,10,48272,59905.0623528
15,2006,2,15,11,55025,55710.5976847
15,2006,2,15,12,50193,51476.7515929
15,2006,2,15,13,47613,50134.4635802
15,2006,2,15,14,47325,49020.6674889
15,2006,2,15,15,47661,49109.258515
15,2006,2,15,16,49799,50372.343609
15,2006,2,15,17,43850,52650.2642503
15,2006,2,15,18,52778,59035.9752858
15,2006,2,15,19,56248,62076.6042645
15,2006,2,15,20,56002,60771.1278311
15,2006,2,15,21,54131,61329.4387797
15,2006,2,15,22,61385,64183.8061276
15,2006,2,15,23,57105,58415.9955824
16,2006,2,15,0,29375,27636.1260825
16,2006,2,15,1,29088,27694.2986695
16,2006,2,15,2,29487,30295.3402729
16,2006,2,15,3,30412,31533.6314706
16,2006,2,15,4,27925,30401.3845774
16,2006,2,15,5,31433,35013.2590153
16,2006,2,15,6,36675,38668.3728178
16,2006,2,15,7,36552,38740.957361
16,2006,2,15,8,31312,34503.7158462
16,2006,2,15,9,26840,30479.6296983
16,2006,2,15,10,23785,26736.8283236
16,2006,2,15,11,24517,24682.6744148
16,2006,2,15,12,22379,21660.2329565
16,2006,2,15,13,21079,20825.9355241
16,2006,2,15,14,20165,20365.7590632
16,2006,2,15,15,19958,20146.394656
16,2006,2,15,16,20944,21729.1928112
16,2006,2,15,17,20925,24746.0209353
16,2006,2,15,18,25675,28648.9174147
16,2006,2,15,19,26547,29606.2890627
16,2006,2,15,20,25617,29572.9366282
16,2006,2,15,21,24097,27617.7873422
16,2006,2,15,22,25453,26008.1292948
16,2006,2,15,23,23292,26088.7175184
17,2006,2,15,0,32473,34584.964538
17,2006,2,15,1,32588,33122.8692361
17,2006,2,15,2,33288,35986.519949
17,2006,2,15,3,34150,37068.4735866
17,2006,2,15,4,33642,37373.8205548
17,2006,2,15,5,38659,40399.4740436
17,2006,2,15,6,45108,47844.5090501
17,2006,2,15,7,43153,46517.9174606
17,2006,2,15,8,37394,39894.2980774
17,2006,2,15,9,33104,34483.418612
17,2006,2,15,10,29950,31523.6097738
17,2006,2,15,11,29603,29028.6439556
17,2006,2,15,12,27939,27884.2334026
17,2006,2,15,13,26691,27115.5712914
17,2006,2,15,14,25588,26685.9259785
17,2006,2,15,15,25400,26757.1287514
17,2006,2,15,16,27037,27832.4619863
17,2006,2,15,17,27547,29977.4945402
17,2006,2,15,18,32155,32351.1971201
17,2006,2,15,19,33377,33209.595239
17,2006,2,15,20,33049,33433.4504489
17,2006,2,15,21,31561,32085.6565777
17,2006,2,15,22,31634,30545.4646354
17,2006,2,15,23,28918,30828.4353663
18,2006,2,15,0,218401,200727.128
18,2006,2,15,1,217300,199636.984218
18,2006,2,15,2,219551,214879.933205
18,2006,2,15,3,224264,223586.343844
18,2006,2,15,4,216111,220767.471627
18,2006,2,15,5,248064,257842.15922
18,2006,2,15,6,292824,288678.944441
18,2006,2,15,7,288918,284641.541276
18,2006,2,15,8,250043,257435.201675
18,2006,2,15,9,218524,232199.85176
18,2006,2,15,10,193239,208482.474176
18,2006,2,15,11,196144,193454.461593
18,2006,2,15,12,180497,174971.350096
18,2006,2,15,13,174724,169625.824989
18,2006,2,15,14,167566,163926.642813
18,2006,2,15,15,167221,161849.266291
18,2006,2,15,16,176376,171532.131004
18,2006,2,15,17,175897,192606.373148
18,2006,2,15,18,211395,215676.145616
18,2006,2,15,19,218930,229649.902904
18,2006,2,15,20,211952,228530.419601
18,2006,2,15,21,200165,212237.807328
18,2006,2,15,22,200758,197450.962574
18,2006,2,15,23,182636,193936.600475
19,2006,2,15,0,79186,85916.1430026
19,2006,2,15,1,79269,81949.9443934
19,2006,2,15,2,81004,91123.2812183
19,2006,2,15,3,83956,88339.0569556
19,2006,2,15,4,75454,91256.0786685
19,2006,2,15,5,89924,105743.067882
19,2006,2,15,6,109988,124010.310109
19,2006,2,15,7,107108,115475.634165
19,2006,2,15,8,89439,101250.851237
19,2006,2,15,9,75171,85058.5146516
19,2006,2,15,10,64608,73671.4964635
19,2006,2,15,11,69915,65596.7943287
19,2006,2,15,12,63780,61138.3422491
19,2006,2,15,13,60014,58582.6686738
19,2006,2,15,14,57150,57068.3391666
19,2006,2,15,15,56937,57792.9790315
19,2006,2,15,16,61028,61547.4930152
19,2006,2,15,17,57036,67617.3864551
19,2006,2,15,18,71390,76746.1690579
19,2006,2,15,19,75691,80865.6711795
19,2006,2,15,20,74124,81071.935737
19,2006,2,15,21,70404,75824.1888894
19,2006,2,15,22,76179,83536.9532776
19,2006,2,15,23,68483,73593.9777446
20,2006,2,15,0,89615,89175.5966425
20,2006,2,15,1,88888,92503.9850315
20,2006,2,15,2,89381,91639.045809
20,2006,2,15,3,90827,92029.8372086
20,2006,2,15,4,85735,96117.7923372
20,2006,2,15,5,95405,100867.666188
20,2006,2,15,6,113099,108444.404243
20,2006,2,15,7,115809,122259.994787
20,2006,2,15,8,102485,103672.692741
20,2006,2,15,9,92738,99980.2185753
20,2006,2,15,10,86202,92862.9394976
20,2006,2,15,11,91342,87948.3643627
20,2006,2,15,12,87750,83574.1599428
20,2006,2,15,13,85271,81582.0767326
20,2006,2,15,14,83317,80042.0531507
20,2006,2,15,15,83557,79121.150596
20,2006,2,15,16,88383,82361.7372007
20,2006,2,15,17,87294,90722.6919586
20,2006,2,15,18,97047,96811.0395011
20,2006,2,15,19,98062,102977.484471
20,2006,2,15,20,95703,103150.631525
20,2006,2,15,21,92084,101197.458095
20,2006,2,15,22,93384,96281.6813636
20,2006,2,15,23,86326,89415.8207444
1,2006,2,16,0,14744,17927.8677928
1,2006,2,16,1,14850,17319.1411616
1,2006,2,16,2,15254,17344.7015799
1,2006,2,16,3,15831,16629.5535211
1,2006,2,16,4,17227,19860.8410204
1,2006,2,16,5,19897,22358.4835227
1,2006,2,16,6,23673,23484.0188895
1,2006,2,16,7,24218,25139.1912216
1,2006,2,16,8,20829,22673.2404751
1,2006,2,16,9,17882,18960.1399394
1,2006,2,16,10,15849,16622.5678491
1,2006,2,16,11,14450,14688.0318315
1,2006,2,16,12,13679,13963.6468707
1,2006,2,16,13,12959,13216.85009
1,2006,2,16,14,12712,12914.9020127
1,2006,2,16,15,12829,12927.3299856
1,2006,2,16,16,13678,13762.1181646
1,2006,2,16,17,15130,15794.5844611
1,2006,2,16,18,16976,17050.8010899
1,2006,2,16,19,18040,17511.3879062
1,2006,2,16,20,17622,17450.8919469
1,2006,2,16,21,16752,17195.0174031
1,2006,2,16,22,14879,14850.9065597
1,2006,2,16,23,13233,12754.5002702
2,2006,2,16,0,161008,156064.591247
2,2006,2,16,1,160374,162320.270559
2,2006,2,16,2,159290,160765.95051
2,2006,2,16,3,162309,164227.442324
2,2006,2,16,4,167825,168860.163195
2,2006,2,16,5,182417,187877.804121
2,2006,2,16,6,205733,207458.393691
2,2006,2,16,7,213303,217375.817345
2,2006,2,16,8,201994,208085.941562
2,2006,2,16,9,190606,191617.355561
2,2006,2,16,10,183673,182277.72856
2,2006,2,16,11,175810,175222.221329
2,2006,2,16,12,170871,170513.870899
2,2006,2,16,13,164669,167738.044587
2,2006,2,16,14,161303,164398.388855
2,2006,2,16,15,160542,163172.221214
2,2006,2,16,16,161583,167177.049009
2,2006,2,16,17,169605,179814.978823
2,2006,2,16,18,182962,186560.180556
2,2006,2,16,19,186450,184740.577321
2,2006,2,16,20,181584,178970.698446
2,2006,2,16,21,174606,170358.093603
2,2006,2,16,22,159424,159661.791718
2,2006,2,16,23,148461,144659.006335
3,2006,2,16,0,173729,168394.079528
3,2006,2,16,1,173044,175143.975652
3,2006,2,16,2,171875,173466.822908
3,2006,2,16,3,175132,177201.74384
3,2006,2,16,4,181084,182200.392513
3,2006,2,16,5,196829,202720.58546
3,2006,2,16,6,221986,223848.009149
3,2006,2,16,7,230155,234549.033048
3,2006,2,16,8,217951,224525.125634
3,2006,2,16,9,205665,206755.596943
3,2006,2,16,10,198184,196678.004122
3,2006,2,16,11,189699,189065.163823
3,2006,2,16,12,184370,183984.829049
3,2006,2,16,13,177678,180989.871824
3,2006,2,16,14,174047,177386.217397
3,2006,2,16,15,173226,176063.062415
3,2006,2,16,16,174349,180384.44719
3,2006,2,16,17,183005,194020.560384
3,2006,2,16,18,197417,201298.810049
3,2006,2,16,19,201179,199335.323759
3,2006,2,16,20,195930,193109.803412
3,2006,2,16,21,188400,183816.732169
3,2006,2,16,22,172018,172275.448852
3,2006,2,16,23,160190,156087.346043
4,2006,2,16,0,466,486.295342985
4,2006,2,16,1,445,463.916304722
4,2006,2,16,2,437,459.741516404
4,2006,2,16,3,461,447.425280692
4,2006,2,16,4,452,483.297641625
4,2006,2,16,5,513,516.535336657
4,2006,2,16,6,603,596.535374689
4,2006,2,16,7,656,629.458341657
4,2006,2,16,8,620,611.853390071
4,2006,2,16,9,536,566.861691007
4,2006,2,16,10,513,534.317779313
4,2006,2,16,11,488,484.254372006
4,2006,2,16,12,454,461.938765673
4,2006,2,16,13,448,434.144713558
4,2006,2,16,14,432,424.965968295
4,2006,2,16,15,432,434.890016859
4,2006,2,16,16,461,469.858738204
4,2006,2,16,17,511,541.446033524
4,2006,2,16,18,579,580.241077416
4,2006,2,16,19,630,582.875543994
4,2006,2,16,20,585,575.134983151
4,2006,2,16,21,562,560.646074013
4,2006,2,16,22,510,495.230704337
4,2006,2,16,23,450,432.560957933
5,2006,2,16,0,6585,7127.06217576
5,2006,2,16,1,6741,7118.96410177
5,2006,2,16,2,7058,7092.28574745
5,2006,2,16,3,7593,7475.60410104
5,2006,2,16,4,8366,7956.80254926
5,2006,2,16,5,9716,9562.58114568
5,2006,2,16,6,11625,10950.9962788
5,2006,2,16,7,11516,11040.4406135
5,2006,2,16,8,9894,9477.10788948
5,2006,2,16,9,8250,8259.30739364
5,2006,2,16,10,7180,7236.23539234
5,2006,2,16,11,6409,6539.30694328
5,2006,2,16,12,5879,6152.56360755
5,2006,2,16,13,5541,5793.40037949
5,2006,2,16,14,5320,5600.32371935
5,2006,2,16,15,5331,5661.82623492
5,2006,2,16,16,5922,6363.02106054
5,2006,2,16,17,6950,7675.90515889
5,2006,2,16,18,8721,8768.16596245
5,2006,2,16,19,9094,8826.33813694
5,2006,2,16,20,8812,8402.1474929
5,2006,2,16,21,7757,7637.04402025
5,2006,2,16,22,6533,6692.33339991
5,2006,2,16,23,5490,5631.28214688
6,2006,2,16,0,167594,162643.331682
6,2006,2,16,1,167115,169439.245306
6,2006,2,16,2,166348,167858.194432
6,2006,2,16,3,169902,171703.077704
6,2006,2,16,4,176192,176848.673213
6,2006,2,16,5,192134,197440.434353
6,2006,2,16,6,217358,218512.542003
6,2006,2,16,7,224820,228416.288796
6,2006,2,16,8,211888,217896.502257
6,2006,2,16,9,198856,199876.635269
6,2006,2,16,10,190854,189513.87046
6,2006,2,16,11,182219,181761.522726
6,2006,2,16,12,176750,176666.491909
6,2006,2,16,13,170210,173531.584451
6,2006,2,16,14,166624,169998.643251
6,2006,2,16,15,165874,168834.047842
6,2006,2,16,16,167505,173540.121136
6,2006,2,16,17,176556,187490.909397
6,2006,2,16,18,191683,195328.341654
6,2006,2,16,19,195544,193301.217241
6,2006,2,16,20,190396,187373.012004
6,2006,2,16,21,182363,177995.070575
6,2006,2,16,22,165957,166354.185712
6,2006,2,16,23,153952,150290.514618
7,2006,2,16,0,173729,168394.079528
7,2006,2,16,1,173044,175143.975652
7,2006,2,16,2,171875,173466.822908
7,2006,2,16,3,175132,177201.74384
7,2006,2,16,4,181084,182200.392513
7,2006,2,16,5,196829,202720.58546
7,2006,2,16,6,221986,223848.009149
7,2006,2,16,7,230155,234549.033048
7,2006,2,16,8,217951,224525.125634
7,2006,2,16,9,205665,206755.596943
7,2006,2,16,10,198184,196678.004122
7,2006,2,16,11,189699,189065.163823
7,2006,2,16,12,184370,183984.829049
7,2006,2,16,13,177678,180989.871824
7,2006,2,16,14,174047,177386.217397
7,2006,2,16,15,173226,176063.062415
7,2006,2,16,16,174349,180384.44719
7,2006,2,16,17,183005,194020.560384
7,2006,2,16,18,197417,201298.810049
7,2006,2,16,19,201179,199335.323759
7,2006,2,16,20,195930,193109.803412
7,2006,2,16,21,188400,183816.732169
7,2006,2,16,22,172018,172275.448852
7,2006,2,16,23,160190,156087.346043
8,2006,2,16,0,3447,3854.27751085
8,2006,2,16,1,3427,3766.74745956
8,2006,2,16,2,3349,3750.0254377
8,2006,2,16,3,3461,3810.90541422
8,2006,2,16,4,3785,4099.26419232
8,2006,2,16,5,4171,4406.75388317
8,2006,2,16,6,4605,4779.95587767
8,2006,2,16,7,4668,4924.45740663
8,2006,2,16,8,4195,4683.97092305
8,2006,2,16,9,3754,4151.59800067
8,2006,2,16,10,3539,3901.91186347
8,2006,2,16,11,3281,3492.43420219
8,2006,2,16,12,3172,3378.76377291
8,2006,2,16,13,2988,3222.15418105
8,2006,2,16,14,2972,3118.06814146
8,2006,2,16,15,2886,3157.8565136
8,2006,2,16,16,3094,3444.92264735
8,2006,2,16,17,3357,3862.94342753
8,2006,2,16,18,3845,4160.26813908
8,2006,2,16,19,4024,4188.71029271
8,2006,2,16,20,3751,3964.25890745
8,2006,2,16,21,3389,3902.61053378
8,2006,2,16,22,3279,3452.45639855
8,2006,2,16,23,2917,2947.11322494
9,2006,2,16,0,62727,72450.5286672
9,2006,2,16,1,63084,72340.926596
9,2006,2,16,2,62748,72675.7617852
9,2006,2,16,3,64176,74156.4888975
9,2006,2,16,4,68607,73270.2663579
9,2006,2,16,5,80556,67845.2088122
9,2006,2,16,6,79968,66259.7486452
9,2006,2,16,7,80388,61892.5761744
9,2006,2,16,8,58632,64206.7247135
9,2006,2,16,9,24591,66099.2152498
9,2006,2,16,10,40572,64612.0092322
9,2006,2,16,11,79380,61707.8178547
9,2006,2,16,12,77532,62177.5475813
9,2006,2,16,13,75642,62109.4312513
9,2006,2,16,14,77595,61858.2333179
9,2006,2,16,15,71757,62162.2753641
9,2006,2,16,16,66780,59951.1158382
9,2006,2,16,17,75789,61246.9985915
9,2006,2,16,18,76209,61556.7866631
9,2006,2,16,19,77406,65364.8552182
9,2006,2,16,20,77427,65877.817147
9,2006,2,16,21,78057,70131.4924534
9,2006,2,16,22,77910,70476.5410677
9,2006,2,16,23,78036,71004.8364424
10,2006,2,16,0,22086,28513.5535667
10,2006,2,16,1,21335,25617.0513801
10,2006,2,16,2,21387,25960.5259107
10,2006,2,16,3,21493,25798.2096574
10,2006,2,16,4,22297,26894.1233208
10,2006,2,16,5,25184,34270.3826992
10,2006,2,16,6,28799,32625.1048076
10,2006,2,16,7,30828,35491.1532877
10,2006,2,16,8,28078,36724.1766782
10,2006,2,16,9,26204,32287.8234616
10,2006,2,16,10,24575,30515.2010609
10,2006,2,16,11,23755,29591.0364334
10,2006,2,16,12,22824,29350.1335423
10,2006,2,16,13,22045,28729.8670698
10,2006,2,16,14,21379,29927.7519386
10,2006,2,16,15,21889,28482.6945067
10,2006,2,16,16,22816,29846.1157805
10,2006,2,16,17,24686,33298.0346932
10,2006,2,16,18,27837,34411.7536039
10,2006,2,16,19,28210,33633.2874587
10,2006,2,16,20,27377,31872.8639138
10,2006,2,16,21,26097,30065.3391251
10,2006,2,16,22,23824,27939.0122981
10,2006,2,16,23,21736,25827.1949435
11,2006,2,16,0,85879,84310.0201126
11,2006,2,16,1,85065,83627.8174835
11,2006,2,16,2,86018,84462.1146872
11,2006,2,16,3,87432,86316.621354
11,2006,2,16,4,91276,89296.5015117
11,2006,2,16,5,101121,98344.7177191
11,2006,2,16,6,121768,113933.882431
11,2006,2,16,7,127373,123345.781001
11,2006,2,16,8,115009,113360.957363
11,2006,2,16,9,104423,103986.311278
11,2006,2,16,10,94073,101241.400447
11,2006,2,16,11,91262,97002.5182527
11,2006,2,16,12,86840,88325.4234901
11,2006,2,16,13,85346,86499.5022287
11,2006,2,16,14,82580,89320.2990212
11,2006,2,16,15,82318,90090.3338724
11,2006,2,16,16,83590,95331.3138772
11,2006,2,16,17,91782,104512.061942
11,2006,2,16,18,105550,112375.623195
11,2006,2,16,19,108468,112394.270785
11,2006,2,16,20,106052,110839.811339
11,2006,2,16,21,100033,104004.439444
11,2006,2,16,22,90756,95116.549383
11,2006,2,16,23,80843,83159.3984494
12,2006,2,16,0,105678,105317.301537
12,2006,2,16,1,103418,103427.219339
12,2006,2,16,2,103871,103999.031206
12,2006,2,16,3,106026,105970.508888
12,2006,2,16,4,110250,109416.250588
12,2006,2,16,5,124398,121736.554221
12,2006,2,16,6,152143,142126.613865
12,2006,2,16,7,152207,147963.051777
12,2006,2,16,8,131518,132012.92205
12,2006,2,16,9,119424,120363.527042
12,2006,2,16,10,110654,116937.192661
12,2006,2,16,11,103750,111383.354255
12,2006,2,16,12,98616,100263.123834
12,2006,2,16,13,93507,96050.2045583
12,2006,2,16,14,90438,93403.343729
12,2006,2,16,15,90307,95297.1278452
12,2006,2,16,16,96336,105340.59304
12,2006,2,16,17,110948,127604.656002
12,2006,2,16,18,130394,140567.09322
12,2006,2,16,19,136775,142029.012942
12,2006,2,16,20,133515,140704.459979
12,2006,2,16,21,125430,131332.335894
12,2006,2,16,22,111963,119639.290491
12,2006,2,16,23,98464,102496.617773
13,2006,2,16,0,18975,19940.9706657
13,2006,2,16,1,18815,18957.4157033
13,2006,2,16,2,18861,18779.6830228
13,2006,2,16,3,19417,18097.7434493
13,2006,2,16,4,20260,19729.0806739
13,2006,2,16,5,23092,20972.2565734
13,2006,2,16,6,24354,23856.3511206
13,2006,2,16,7,25672,25527.9283092
13,2006,2,16,8,26566,24413.3614324
13,2006,2,16,9,24548,22370.2304856
13,2006,2,16,10,22330,21094.3423554
13,2006,2,16,11,20722,19363.5479437
13,2006,2,16,12,19700,17631.2461105
13,2006,2,16,13,18780,16938.2861363
13,2006,2,16,14,18360,16291.9894147
13,2006,2,16,15,18201,16462.9344404
13,2006,2,16,16,18560,17047.4230722
13,2006,2,16,17,19953,18278.6612728
13,2006,2,16,18,19033,19739.632251
13,2006,2,16,19,19819,20003.1567823
13,2006,2,16,20,23123,20255.8220579
13,2006,2,16,21,21938,19863.1450449
13,2006,2,16,22,19666,18488.6917888
13,2006,2,16,23,17577,16287.5475775
14,2006,2,16,0,18007,17967.7467498
14,2006,2,16,1,17980,18410.6941458
14,2006,2,16,2,18337,18753.5580568
14,2006,2,16,3,19245,19457.6495634
14,2006,2,16,4,20901,20303.9682649
14,2006,2,16,5,24445,23715.6905401
14,2006,2,16,6,24515,27185.8939936
14,2006,2,16,7,23396,25692.9465122
14,2006,2,16,8,23289,21537.504384
14,2006,2,16,9,20096,18560.5318058
14,2006,2,16,10,17648,16191.4971311
14,2006,2,16,11,16255,14945.7269581
14,2006,2,16,12,15107,14268.0637228
14,2006,2,16,13,14150,13549.5564336
14,2006,2,16,14,13693,13200.7877239
14,2006,2,16,15,13500,13408.2259355
14,2006,2,16,16,14398,14506.6402443
14,2006,2,16,17,16598,16630.6785876
14,2006,2,16,18,16522,19021.4344028
14,2006,2,16,19,17813,19416.4413659
14,2006,2,16,20,21487,18698.1757019
14,2006,2,16,21,19982,18872.0409558
14,2006,2,16,22,17547,18149.3582488
14,2006,2,16,23,14980,16070.5839651
15,2006,2,16,0,55041,59138.5804192
15,2006,2,16,1,54896,58992.3588818
15,2006,2,16,2,56461,58575.7066165
15,2006,2,16,3,58320,57663.1199919
15,2006,2,16,4,61565,64248.2606857
15,2006,2,16,5,68910,68427.6391125
15,2006,2,16,6,69475,71549.0809919
15,2006,2,16,7,72382,76323.1609261
15,2006,2,16,8,74747,71347.7944702
15,2006,2,16,9,66621,62648.5954993
15,2006,2,16,10,61081,56480.0159526
15,2006,2,16,11,57186,52625.136921
15,2006,2,16,12,52667,49174.3708428
15,2006,2,16,13,52132,48266.6068352
15,2006,2,16,14,51013,47742.4222378
15,2006,2,16,15,50405,47407.1867443
15,2006,2,16,16,51089,48486.1434332
15,2006,2,16,17,55179,50617.2841025
15,2006,2,16,18,50543,54837.0453641
15,2006,2,16,19,52561,56365.5619874
15,2006,2,16,20,62770,55161.9324972
15,2006,2,16,21,59450,54823.3567724
15,2006,2,16,22,54749,54898.4526106
15,2006,2,16,23,49604,50381.8983708
16,2006,2,16,0,22473,25356.9148607
16,2006,2,16,1,22699,28559.6966728
16,2006,2,16,2,23282,26763.289614
16,2006,2,16,3,24233,28731.0819813
16,2006,2,16,4,26061,30403.8880471
16,2006,2,16,5,29920,35018.1277004
16,2006,2,16,6,31489,38672.2870292
16,2006,2,16,7,31647,39672.9948182
16,2006,2,16,8,31160,33672.2373073
16,2006,2,16,9,27311,27046.5502918
16,2006,2,16,10,24514,24000.8624042
16,2006,2,16,11,22165,21694.7974539
16,2006,2,16,12,20307,20122.1358848
16,2006,2,16,13,19620,19647.5153777
16,2006,2,16,14,19072,19093.3243541
16,2006,2,16,15,19300,19267.5224827
16,2006,2,16,16,19792,20041.9876953
16,2006,2,16,17,22904,23153.0368517
16,2006,2,16,18,23738,25949.6302685
16,2006,2,16,19,24381,26632.578686
16,2006,2,16,20,27462,25573.5651476
16,2006,2,16,21,25546,23765.9179567
16,2006,2,16,22,22473,22671.9967929
16,2006,2,16,23,19906,19921.1350102
17,2006,2,16,0,28026,31229.4896847
17,2006,2,16,1,28223,31026.7712595
17,2006,2,16,2,28487,30738.8026991
17,2006,2,16,3,29357,30300.8160504
17,2006,2,16,4,31191,34175.863325
17,2006,2,16,5,36237,38013.9265463
17,2006,2,16,6,40340,39686.2666074
17,2006,2,16,7,38612,39736.5789885
17,2006,2,16,8,36019,35066.1719143
17,2006,2,16,9,32081,32308.3112722
17,2006,2,16,10,29277,29913.5632387
17,2006,2,16,11,27566,27907.842854
17,2006,2,16,12,26142,27213.4056304
17,2006,2,16,13,24819,26571.0386168
17,2006,2,16,14,24312,26305.194182
17,2006,2,16,15,24602,26276.0008608
17,2006,2,16,16,25725,27056.1579153
17,2006,2,16,17,28074,29137.1333735
17,2006,2,16,18,30195,30812.8001934
17,2006,2,16,19,31551,31272.2633598
17,2006,2,16,20,33805,30778.4572733
17,2006,2,16,21,32388,29464.6971838
17,2006,2,16,22,29335,28208.8565853
17,2006,2,16,23,26560,26522.8064649
18,2006,2,16,0,176031,187006.945557
18,2006,2,16,1,175163,204864.415078
18,2006,2,16,2,179187,193365.576189
18,2006,2,16,3,185026,206435.59239
18,2006,2,16,4,199321,220795.949934
18,2006,2,16,5,233082,257887.20918
18,2006,2,16,6,257497,288721.035925
18,2006,2,16,7,255126,290200.066331
18,2006,2,16,8,245270,252113.262073
18,2006,2,16,9,216173,210590.278903
18,2006,2,16,10,196670,191410.927474
18,2006,2,16,11,181949,178084.637131
18,2006,2,16,12,169943,165913.037329
18,2006,2,16,13,164468,161792.157195
18,2006,2,16,14,159228,157731.171916
18,2006,2,16,15,158698,157533.106267
18,2006,2,16,16,166038,166753.122222
18,2006,2,16,17,182192,184148.438147
18,2006,2,16,18,194933,204434.89646
18,2006,2,16,19,204128,211181.008643
18,2006,2,16,20,219129,204041.579245
18,2006,2,16,21,201099,188358.288026
18,2006,2,16,22,174806,175922.22835
18,2006,2,16,23,152541,154882.684402
19,2006,2,16,0,64935,75566.8948873
19,2006,2,16,1,64910,75434.1791061
19,2006,2,16,2,66382,74905.1274716
19,2006,2,16,3,69161,69177.8035279
19,2006,2,16,4,75198,79906.1640322
19,2006,2,16,5,89236,89662.7136569
19,2006,2,16,6,94486,99278.6383409
19,2006,2,16,7,91844,100716.979726
19,2006,2,16,8,90745,89161.3405417
19,2006,2,16,9,78839,77890.539213
19,2006,2,16,10,69868,67903.5551497
19,2006,2,16,11,63242,60335.5267143
19,2006,2,16,12,59439,57688.0523365
19,2006,2,16,13,56640,54875.3107039
19,2006,2,16,14,55262,54013.5019998
19,2006,2,16,15,55570,53802.4622276
19,2006,2,16,16,58443,57027.6582576
19,2006,2,16,17,65180,63255.2074046
19,2006,2,16,18,64670,71591.1862483
19,2006,2,16,19,68266,73700.5619006
19,2006,2,16,20,80473,71299.9509982
19,2006,2,16,21,74947,65755.2158088
19,2006,2,16,22,65483,67559.5325524
19,2006,2,16,23,56048,59323.8091748
20,2006,2,16,0,82558,89180.2854914
20,2006,2,16,1,81286,87096.7659117
20,2006,2,16,2,81265,86228.0004431
20,2006,2,16,3,82575,86607.8262937
20,2006,2,16,4,86655,90588.4094668
20,2006,2,16,5,95919,96803.7969578
20,2006,2,16,6,103181,108456.279493
20,2006,2,16,7,106823,113498.579796
20,2006,2,16,8,105357,102498.701123
20,2006,2,16,9,97149,95590.17558
20,2006,2,16,10,91401,89379.7266026
20,2006,2,16,11,87344,84006.2794126
20,2006,2,16,12,84721,81141.9194177
20,2006,2,16,13,82199,79247.6315857
20,2006,2,16,14,81051,77807.9531131
20,2006,2,16,15,80544,77473.4407485
20,2006,2,16,16,83338,80681.7132722
20,2006,2,16,17,90013,86889.0597438
20,2006,2,16,18,89264,91965.9144308
20,2006,2,16,19,90725,91118.657304
20,2006,2,16,20,98186,88901.3136731
20,2006,2,16,21,93051,89242.723012
20,2006,2,16,22,84138,81525.8616353
20,2006,2,16,23,75573,73703.3226164
1,2006,2,17,0,12344,11981.4749656
1,2006,2,17,1,12224,12084.90525
1,2006,2,17,2,12438,11970.352592
1,2006,2,17,3,12455,11485.787876
1,2006,2,17,4,13096,13410.8398277
1,2006,2,17,5,15105,14909.6407941
1,2006,2,17,6,18262,17500.3683746
1,2006,2,17,7,18851,18687.7408951
1,2006,2,17,8,16817,17357.5547761
1,2006,2,17,9,15445,15783.360091
1,2006,2,17,10,14958,15053.2014252
1,2006,2,17,11,14413,14339.1396428
1,2006,2,17,12,13552,13408.8378553
1,2006,2,17,13,13109,13331.8046612
1,2006,2,17,14,12857,13221.2595256
1,2006,2,17,15,12937,13517.293953
1,2006,2,17,16,14055,14954.6274415
1,2006,2,17,17,15663,17652.9041538
1,2006,2,17,18,18173,21573.5708666
1,2006,2,17,19,18980,22094.6819018
1,2006,2,17,20,18957,21784.378485
1,2006,2,17,21,18585,20973.807871
1,2006,2,17,22,17857,20053.894592
1,2006,2,17,23,16878,18872.6633088
2,2006,2,17,0,139404,138148.597906
2,2006,2,17,1,137339,133060.159652
2,2006,2,17,2,135044,132521.73015
2,2006,2,17,3,135628,131269.672468
2,2006,2,17,4,141256,140486.669387
2,2006,2,17,5,151741,147217.828037
2,2006,2,17,6,172142,171705.31125
2,2006,2,17,7,183075,181258.097635
2,2006,2,17,8,178401,177851.501101
2,2006,2,17,9,174914,175975.586304
